,Model-0,Model-1,Model-2,Ave,Insample,SalvaBench,CRPS,CRPS-LR,CRPS-MLP,SalvaBench-LR,SalvaBench-MLP
37,0.04000000815538031,0.009412118476056507,0.16744005421711738,0.050000000044250245,0.040000003201644596,0.03999998960163896,0.03999999922941347,0.04000000006056952,0.03999999605914592,0.040000000051256444,0.03589132548675374
38,0.020000033351715536,0.009412118476056507,0.16744005421711738,0.04000000087125643,0.039999952605030954,0.020000000013407047,0.029999993546835742,0.02151845766325442,0.020000003632417704,0.024681193298639204,0.02000052931411612
39,0.020800357058077746,1.8248873470880607e-11,0.16744005421711738,0.040000011327967606,0.018944853134099552,0.02000000000080108,0.01681458954352279,0.0199999977266151,0.02079928458558837,0.019999995622763462,0.00552772820009405
40,7.470441986492646e-10,0.09166664247955995,0.16744005421711738,0.06999998675927491,0.048625180736771224,0.0039054257894125463,0.02000004069188536,0.02000000013498123,4.215837813669809e-10,0.020000000001798152,0.020000016704786176
41,0.06999999979387392,0.0900951871629197,0.16744005421711738,0.10974099885650831,0.09000000207738848,0.07000002600231038,0.08609337243212314,0.08000962895100103,0.07000000020425744,0.08245403483989786,0.08000008365102161
42,0.12999894593106587,0.11666687825392277,0.16744005421711738,0.13953651599560973,0.13000004282257663,0.12999997224528276,0.12999999988865574,0.13000000003122064,0.12999998635574145,0.12999999939599194,0.1299974156085891
43,0.19240000790841602,0.19005550595695625,0.16744005421711738,0.19000000000881248,0.19000002385358883,0.1922537678534085,0.19000000030023917,0.19000002554320103,0.19240002480335178,0.19000000046011856,0.19004911142712388
44,0.18999999996017206,0.19005550595695625,0.16744005421711738,0.19000000026708522,0.19000000013731355,0.1900000000298005,0.19000000001231615,0.19000000001834885,0.19000000003626208,0.19000000000934736,0.19000000004128095
45,0.19999998551864087,0.07000002942860353,0.16744005421711738,0.11999999963810994,0.11693052182639058,0.19000001702809635,0.13422804878544664,0.16999998475077716,0.19999992088491966,0.14000000086651587,0.14029871271383562
46,0.0800000034303455,0.08428667377915096,0.16744005421711738,0.10000000590481416,0.09000000719928268,0.08000000228184793,0.0899999973782952,0.08000000001223463,0.08000001449448724,0.0800000299875631,0.08000000149293353
47,0.07999999994483978,0.11999999216300693,0.16744005421711738,0.10828355745834357,0.09000000011206391,0.07999999997291489,0.08999588929752377,0.08000000001659345,0.07999999994483951,0.08000000036017221,0.08000000004777084
48,0.10999999981948455,0.15000002754498007,0.16744005421711738,0.13999999093779172,0.13025038346049064,0.1100000001213392,0.12000000006575538,0.11000000000767184,0.10999999981948456,0.1100000014903498,0.11000000031172853
49,0.07000000187445742,0.060000000097135846,0.16744005421711738,0.07999999999319951,0.07000000003122823,0.07000000346656583,0.070000000315408,0.07000000040669202,0.07000000187445986,0.07000000018590066,0.07000000012457555
50,0.06700000047535518,0.040000017724922725,0.16744005421711738,0.07088418971117225,0.06999999999494506,0.06387444095680614,0.06999999945948147,0.06653035752765517,0.06699999792125919,0.0638629688903666,0.06000000016939858
51,0.030000004877651528,2.72815736612529e-08,0.16744005421711738,0.04999999114806505,0.03000000947404999,0.02999996467134565,0.029999999997665516,0.02999999994193596,0.030000004877716067,0.029999999987075077,0.0299992029562089
52,6.78228857693341e-10,2.387117801043182e-11,0.16744005421711738,0.020000097948019723,3.378587865444033e-09,1.1230721373528768e-09,6.782382620078486e-11,1.9671230012531884e-09,6.782305775346599e-10,2.7970150395394047e-08,2.959283836524909e-11
53,3.993340967588887e-09,0.019999992872562017,0.16744005421711738,0.04000000034117638,0.020000023671322077,1.3192538541379384e-08,0.009999999683358799,6.893335252664163e-10,8.132933083371646e-12,3.6418472236336665e-09,7.366324749509252e-12
54,4.976260930375716e-10,0.019999992872562017,0.16744005421711738,0.04000000021373015,0.02000000259266914,3.3732136530721084e-09,0.010000000112041026,3.09121796218806e-09,2.735663434074396e-10,9.62131521328587e-10,1.651024846201823e-09
55,2.3311351033011037e-09,4.997988287468224e-10,0.16744005421711738,0.020000001340666998,9.724319149961156e-09,1.604819629124747e-10,3.7992660794391225e-12,2.8546926848442324e-11,9.016258845618338e-11,3.1139883421337963e-12,1.570024835975992e-11
56,1.5346783414085574e-10,7.281487984094092e-08,0.16744005421711738,0.025710543088500994,0.010000000325210586,1.4973875640433203e-09,0.008308665020524382,2.960456129625086e-09,4.4775043100792235e-10,2.0902695430746976e-08,3.543541403606671e-09
57,3.868631958096865e-10,1.6657273069563215e-10,0.16744005421711738,0.010000000594679134,4.709293291568087e-09,3.8141636285335914e-10,8.892282705436556e-10,8.072630576153296e-10,1.3619574907036154e-09,1.096965623978102e-11,2.299291747044132e-09
58,2.92562011517518e-10,0.07000000021092496,0.16744005421711738,0.06999999070776475,0.04506345717437861,0.0018899921985328675,0.030000000041498644,0.010000051420483857,1.4319845202099109e-09,0.019999998610191146,0.016778071299365278
59,0.04680038749575243,1.621298582351967e-09,0.16744005421711738,0.0300000140300166,0.02000000049045226,0.03999999982376948,0.020849407481631926,0.036149608446313805,0.04679995484782098,0.029999999970510706,0.02000048713061184
60,0.07000000183251667,0.08750040554043885,0.16744005421711738,0.09999999927514475,0.08998099756454615,0.0700000001680291,0.08000000001079602,0.07225037786600123,0.0700000000093941,0.07966741492600349,0.07982082709910204
61,0.16779933606331912,0.06200001669928956,0.16744005421711738,0.14115252425286975,0.13999984524671466,0.161353248503862,0.14717441631568454,0.15999999826686703,0.16779965306812647,0.15659253780979102,0.15026424120936205
62,0.24000001317882877,0.2685714310312637,0.16744005421711738,0.23000000085050726,0.23999999845794254,0.2400000002593644,0.24000000001677063,0.24000000001834024,0.23999995897687304,0.24000000001718305,0.24000001071806118
63,0.26380000015622745,0.2685714310312637,0.16744005421711738,0.2346766650418078,0.2401141643325946,0.26409079027071924,0.25000000009728707,0.2556466745621419,0.26380002140779096,0.2558316619277702,0.25939205660832293
64,0.2848000046668011,0.2685714310312637,0.16744005421711738,0.23834329905685636,0.24905962883269636,0.2838110697550121,0.2667528239762601,0.2751928741641584,0.28479996793950324,0.27477264995617534,0.2788506465666136
65,0.2982000272726435,0.29000734124939176,0.16744005421711738,0.2623978216750463,0.28961845083590887,0.29766440983297654,0.2900000000042771,0.2900000000133064,0.29819997391971576,0.29000000001598136,0.2900000022549525
66,0.3200000001280838,0.29000734124939176,0.16744005421711738,0.27315201015302154,0.29000000114171026,0.3199999796888993,0.2999999547729095,0.3043439272342323,0.3199999973361817,0.3023427490832844,0.30999999262091826
67,0.3480000012009383,0.29000734124939176,0.16744005421711738,0.28220098630199164,0.29000000227872624,0.3426369316426199,0.314788143921354,0.32000000232277853,0.3479998636678851,0.3199999999735766,0.32108719138221875
68,0.40299999994519625,0.3854545451321032,0.16744005421711738,0.2999999044391891,0.33004542965140643,0.40193070919338025,0.3599994875198768,0.3785958711180253,0.4029999893897093,0.3762095851915819,0.38864907969653656
69,0.5299999998132598,0.5706250015989407,0.16744005421711738,0.4611487787485023,0.4962679392326095,0.5315896508590277,0.5115508289833701,0.5273189573897871,0.5299999752801159,0.5300000005719522,0.5397368322536709
70,0.37999999137815427,0.42999999951111223,0.16744005421711738,0.32000000061783995,0.35145140989683926,0.38017699234061736,0.36999994798162306,0.3799999999793814,0.3799999908555933,0.38000141343401517,0.3859314545588123
71,0.42439999587930644,0.4399999999150409,0.16744005421711738,0.359999990381876,0.38855250004343683,0.4299515869817022,0.40999999996678466,0.4245391186346531,0.4243999088990695,0.4299999283502745,0.42999999984721166
72,0.5543999351506257,0.6806521726611547,0.16744005421711738,0.44499296645065134,0.5185010431555198,0.559999999995739,0.5400000096487694,0.5581346986291775,0.5543999509906006,0.5599999999942126,0.562549661885441
73,0.45379999834010015,0.6806521726611547,0.16744005421711738,0.4205878957411444,0.4697868772672086,0.46154851196268537,0.47000020247881624,0.46000000179848627,0.45379999971634,0.469085268085349,0.4846733482883573
74,0.42999999984334253,0.6806521726611547,0.16744005421711738,0.40849734072230726,0.4514657540984593,0.43844609182786626,0.4483908023849231,0.43660217944321933,0.4299999998463183,0.4399999999917811,0.45869943791676826
75,0.3728000056402717,0.36999969512817615,0.16744005421711738,0.3377887792865565,0.3599771338124153,0.370000000404562,0.36000000130110865,0.3700000002385553,0.3728000053125826,0.37000000011587825,0.36999999990295146
76,0.3400000000416367,0.3085714432193827,0.16744005421711738,0.26677653076371,0.2998553016310318,0.34000001568964244,0.32000000019645536,0.33779926687860223,0.34000000919624634,0.339999822956543,0.33827490163155766
77,0.27199990752051006,0.26636362514615486,0.16744005421711738,0.2300000000179315,0.24276304058584028,0.2716564558620339,0.25245615721433673,0.26462298519265337,0.27199990740411306,0.2665262336590728,0.2680249941463566
78,0.3200000000731573,0.4581819227951025,0.16744005421711738,0.31999999897172055,0.3439896089822952,0.3275761390996897,0.34000000940807257,0.330840740490989,0.32000000374288634,0.33999998871434245,0.3474787465995338
79,0.2700645526833306,0.31000009749747726,0.16744005421711738,0.2499999953063049,0.27000000004115593,0.27451059792538357,0.27104594598163456,0.2708299381814893,0.2700522999637695,0.2758162047898644,0.28378611625668604
80,0.13280025426033243,0.16000000004048848,0.16744005421711738,0.15999999997437667,0.1599999998718568,0.13750483485020723,0.14669351333203912,0.13999999865858156,0.13280043307131884,0.1400000000906213,0.14000000301763965
81,0.09000000001335097,0.08999999290397173,0.16744005421711738,0.09000000011125335,0.08999999999893962,0.09000000040523023,0.09000000024776204,0.09000000021555593,0.09000000019961432,0.09000000019919698,0.09000000001017165
82,0.17100005606812513,0.08142862666431686,0.16744005421711738,0.12999997859263349,0.12680543386331425,0.16000000057566793,0.1400000010412496,0.15588368228487887,0.17099998652701243,0.14999997393071082,0.14262247075522802
83,0.09579997535551818,0.2300001605447317,0.16744005421711738,0.17304404718372832,0.17000001014739485,0.107647550899941,0.149999999585731,0.11000000244777489,0.09580002326009371,0.12564826602881393,0.12999999997650508
84,0.2000000001456966,0.16999999994074225,0.16744005421711738,0.18805066804920684,0.19000000000742237,0.2000000001352538,0.19373268684003156,0.2000000000006259,0.20000000436343066,0.19999999999401635,0.19999999968440532
85,0.08000005629034525,0.03000000253474631,0.16744005421711738,0.09000000313475981,0.08000000061507594,0.07999994939104291,0.08000000087638529,0.08000000119948993,0.07999993561243376,0.07999237860824363,0.0753480605689065
86,0.04440000065321449,0.08750040554043885,0.16744005421711738,0.09999999998280194,0.08999113246993143,0.049999979091876416,0.07999999999164177,0.06222762132004224,0.044400031047291136,0.06726234050267674,0.06889085765343561
87,0.06719972685714658,0.08750040554043885,0.16744005421711738,0.10000000011838008,0.09001339535491809,0.0699999919536144,0.0800000006216668,0.07794651382244867,0.06719979879433752,0.07999983168764264,0.079999995905107
88,0.08999999334570408,0.03000000253474631,0.16744005421711738,0.09000000002490398,0.08208689771273112,0.0897934678147264,0.08195246554784297,0.08311943799689303,0.09000000005601849,0.0803673461184959,0.08000000001608029
89,0.14000002931869748,0.2000000000412519,0.16744005421711738,0.16340127229288395,0.16000001971517522,0.14526237208817852,0.15508679217646096,0.15000083734116676,0.13999999999064625,0.15113920731220165,0.1522415463219996
90,0.15000000161273946,0.10933341412244263,0.16744005421711738,0.14000000150186115,0.13999999999639853,0.15000000027608837,0.14000000037435745,0.1400237564640378,0.15000000057972548,0.1400000002243777,0.14000000009139524
91,0.14000291618228755,0.08142862247659549,0.16744005421711738,0.1400000013019806,0.13516437927178657,0.14000000384436384,0.1399991666152001,0.13999999996480664,0.1400000002251993,0.13999678782245428,0.13852064240245204
92,0.19000000015762555,0.25214285718769436,0.16744005421711738,0.20000000188288472,0.20000000007351126,0.19000002575469618,0.19999999990285883,0.1999999831868978,0.1900000000364377,0.19999999955758666,0.19999999988447506
93,0.2900000002259404,0.2722222629406382,0.16744005421711738,0.24000000786323358,0.2649415341069946,0.2900000022344661,0.2842806318540447,0.28999999999038584,0.2900000020774525,0.2899999989926893,0.2900000001100263
94,0.29000000004614274,0.2722222629406382,0.16744005421711738,0.24896159604657284,0.27274693663342564,0.29000000048117286,0.28999999999666026,0.2900000025480584,0.29000000016416977,0.2900000000300154,0.29000000074169324
95,0.30999999998445293,0.2722222629406382,0.16744005421711738,0.2559444860537943,0.28000129368730853,0.30999999973742737,0.29000000001599413,0.30913676026256176,0.3099999999844531,0.3068962844156387,0.3080323807191514
96,0.24579999978472167,0.18000009510837398,0.16744005421711738,0.19000000282293597,0.19629573886085144,0.24000000002417018,0.21000000612448058,0.23759634488264725,0.24579999752148368,0.23125496553159694,0.2299983759228944
97,0.19000000073787343,0.18000009510837398,0.16744005421711738,0.18000000086025134,0.1821932678759222,0.19000000020616856,0.18931079275106477,0.18999999999616338,0.1900000007378734,0.19000000038653403,0.18999999808811027
98,0.1699772142743145,0.22000000000451,0.16744005421711738,0.18000108371707252,0.18149062784164524,0.1700005113131274,0.18000000058827276,0.1716325494779458,0.16997721460659873,0.17414166036934792,0.17999999985201867
99,0.17160004847552074,0.22000000000451,0.16744005421711738,0.1828172007993267,0.18635368245382197,0.1782063227938092,0.18000000030075938,0.17999999105874254,0.17160005271124434,0.17999999970399583,0.18000000049998943
100,0.1718019353692016,0.22000000000451,0.16744005421711738,0.18288386798396122,0.1864389993022267,0.1783941241513356,0.18000000008607975,0.17999999964125843,0.1718005270673793,0.17999999852611945,0.18000000217103546
101,0.17660000061880954,0.22000000000451,0.16744005421711738,0.1844838668036677,0.188486601120948,0.17999991093848405,0.1800000000396249,0.1799999999997971,0.17660004249939898,0.18000000032945343,0.18000000045407902
102,0.1755999997204975,0.22000000000451,0.16744005421711738,0.18415053313516272,0.18805994008550422,0.1799999735497582,0.180000000093243,0.17999999996520785,0.17559996150640697,0.18000000006263558,0.18000000078932338
103,0.19860000011000006,0.22000000000451,0.16744005421711738,0.1989626607128896,0.2075651219187674,0.20195704809018025,0.20683244820415803,0.20214553917232278,0.19860010746409418,0.20427955217857036,0.20999940025753205
104,0.28180002109906116,0.300000270052346,0.16744005421711738,0.24562632019130956,0.2700073574575476,0.2850187710716754,0.27999999545178855,0.2800000097055444,0.28180005740898995,0.28003747309560134,0.2899999271174044
105,0.29560000054134816,0.32999998880645137,0.16744005421711738,0.2607309296583427,0.28000000001498,0.29795040753674235,0.2838339352845274,0.2901550159687323,0.29560002296982313,0.29180987432149796,0.30056963146607224
106,0.3235999999371213,0.3799173043811354,0.16744005421711738,0.2865077397869104,0.31999999722681743,0.3299983173047752,0.3259657442689454,0.32512791444266814,0.32360004051345104,0.32999999999605817,0.33663514631670427
107,0.3116001035579862,0.3199999999804035,0.16744005421711738,0.26992007880674884,0.2821000029840661,0.3130768992384212,0.29964184005441014,0.3100000000080791,0.31160001427240636,0.3100000000307438,0.31325161372076327
108,0.3651999442375586,0.47000000131974695,0.16744005421711738,0.32626548595951804,0.3686395648289981,0.37000001084493933,0.3705624633595214,0.369999999939832,0.36520003397438655,0.3741147747723966,0.38311279202241644
109,0.3804164956392752,0.47000000131974695,0.16744005421711738,0.33624803844375445,0.3785026571951307,0.3899025762318129,0.3859033400156558,0.38600845567248765,0.380405583366274,0.3900000012764578,0.4025331205769277
110,0.38000000004925244,0.47000000131974695,0.16744005421711738,0.3376479951133127,0.3799897363357406,0.38454471416646985,0.38229566771314344,0.3821612915485572,0.3800000109964389,0.3878487800112564,0.39853973172614177
111,0.38599981795899746,0.5237499979894669,0.16744005421711738,0.3301138671509875,0.3713057185452837,0.3899999996370121,0.38560006619688847,0.3889454998461271,0.386000284183639,0.38999998376708767,0.4021942286664969
112,0.34339999995283255,0.36999999991832977,0.16744005421711738,0.3099999893461978,0.3200000000297911,0.3470779578604661,0.3296962477274632,0.3341042463362268,0.34340035085506837,0.33336944229914284,0.34640979957303475
113,0.3199999967808785,0.36999999991832977,0.16744005421711738,0.29999999992707366,0.31000000091168506,0.3199999998474239,0.3187807270942874,0.3199917743661365,0.3199999176771763,0.31866526633319636,0.3201330644932891
114,0.34992270221816907,0.36999999991832977,0.16744005421711738,0.30999914608162865,0.3200000061006039,0.3500000002305432,0.3332340101170948,0.33621933115629776,0.3499133268793151,0.3330832817377734,0.3499685908331793
115,0.3500001367111175,0.5237499979894669,0.16744005421711738,0.32000000303893195,0.3570619273160687,0.359081649872562,0.360000000053839,0.35999999997689347,0.35000001622660293,0.3600000025500235,0.37609954527870715
116,0.3900000239142411,0.5237499979894669,0.16744005421711738,0.3389720742126129,0.37838700497714917,0.3899999998829158,0.38968259194468485,0.38999999982246564,0.3899999998516786,0.3900000024151549,0.40049545345780047
117,0.3840000511606909,0.5384615380355866,0.16744005421711738,0.3376759589778442,0.3760318549758755,0.3934135062875226,0.388327129700839,0.3909729386676069,0.384000090626217,0.3981501784001525,0.40999999997377595
118,0.3199994228156592,0.5360000017959102,0.16744005421711738,0.3618789908482505,0.40609790221331743,0.33014000485248657,0.3796565375148024,0.3480720983954847,0.32000000828049296,0.3699999947844846,0.37718266458916766
119,0.3465999898355331,0.5360000017959102,0.16744005421711738,0.36999999403121336,0.41062732156376275,0.3609410508639913,0.3993306042875538,0.3689595267768527,0.3465999143654372,0.3719121086842957,0.39763467543300235
120,0.3699987672144365,0.4574999697646966,0.16744005421711738,0.3100737820959109,0.34662276342864695,0.36999999969859326,0.35959479531179583,0.36999999547801826,0.3699996076882158,0.3699999998265076,0.3700000073705032
121,0.3500000051355871,0.2099999001381139,0.16744005421711738,0.22347475081514828,0.2399999999540006,0.34685480974910293,0.28620378897345766,0.33486747827475916,0.35000000513558854,0.32936684149705986,0.31999999998123624
122,0.35000001357935706,0.2099999001381139,0.16744005421711738,0.21999982949832622,0.2399999976934268,0.34999706007386017,0.2898059254018782,0.3380487801878821,0.3500000135791814,0.3352735021764225,0.3200000000092186
123,0.3865999980472754,0.2099999001381139,0.16744005421711738,0.2279411563729276,0.24798955351617127,0.36882872536847006,0.2999296392964264,0.35000000159606537,0.3865999863826287,0.35000000010792354,0.3359128367473773
124,0.3873999986929276,0.2099999001381139,0.16744005421711738,0.22820807391481482,0.24833083721299126,0.36957998549900223,0.30000216649067857,0.3500000032026458,0.3873999694864907,0.35000000065607484,0.331163048852796
125,0.4100000181802925,0.2099999001381139,0.16744005421711738,0.23144914290095106,0.25840202579701044,0.4033859848104699,0.32099645269024607,0.36520157823177896,0.4100000207163551,0.3640334883667725,0.35332549846326733
126,0.36180001717933036,0.2099999001381139,0.16744005421711738,0.21881533034678577,0.23847441915085202,0.3549307181580826,0.2853329734917949,0.3351985345600022,0.3617997785140279,0.3299435656580698,0.31998894146510926
127,0.3867999997846598,0.2099999001381139,0.16744005421711738,0.22467475722454172,0.24000540389691635,0.369016536992451,0.29384886486726297,0.34999999977258406,0.3867995770684119,0.3423027717549724,0.33113482417711465
128,0.40899997669750526,0.2099999001381139,0.16744005421711738,0.23006526296135704,0.2522593886595419,0.38986357940460753,0.31269324476525523,0.35999928723411034,0.4089995266230459,0.35000000040395046,0.3497175046239812
129,0.46000002989462063,0.2099999001381139,0.16744005421711738,0.24715452503526214,0.27882302088295347,0.4433897703324526,0.3463219546286262,0.41185330192204783,0.46000000014144465,0.3899999977226183,0.3869180429249391
130,0.46999999898874484,0.5237499979894669,0.16744005421711738,0.35955104474406946,0.4145101076096394,0.4699999992650704,0.4443632248978943,0.46061176712652985,0.46999999998384534,0.4600026315925223,0.47000000000368036
131,0.44360000970936614,0.560000026305323,0.16744005421711738,0.37051940736517947,0.43094724055641326,0.4541473774576346,0.44406627748807875,0.4455111152313136,0.44360012919005315,0.45347528083699357,0.47000000577449175
132,0.4777999437454111,0.560000026305323,0.16744005421711738,0.38421782276964306,0.444982073713808,0.4800000003338993,0.4699999459731398,0.47545853912467934,0.4778000659412126,0.4799999940498795,0.49328904329376405
133,0.47999999614466543,0.43333333340665,0.16744005421711738,0.3499999999863568,0.38769223170422284,0.479999999797297,0.43382520502718325,0.4696437659380318,0.4799999938167684,0.46583090622263296,0.46999903286927114
134,0.4400000000282719,0.280000000021566,0.16744005421711738,0.2800000144444134,0.3199779144628792,0.4293174257340694,0.3486646701495935,0.3897713050837899,0.4399999950947666,0.38199070089353454,0.37121162707829225
